frame,x1,y1,x2,y2,conf
3267,1020,303,1030,312,0.42410486936569214
3267,5,574,14,582,0.28255775570869446
3268,1212,357,1222,366,0.6449491381645203
3268,1020,303,1030,312,0.4241287410259247
3268,5,574,14,582,0.2819419503211975
3269,1212,357,1222,366,0.6471101641654968
3269,1020,303,1030,312,0.43081897497177124
3269,5,574,14,582,0.2844811677932739
3270,1212,357,1222,366,0.6446658968925476
3270,1020,303,1030,312,0.4334556460380554
3270,5,574,14,582,0.268218070268631
3271,1212,357,1222,366,0.6456950306892395
3271,1020,303,1030,312,0.4328362047672272
3271,5,574,14,582,0.2798592448234558
3272,1212,357,1222,366,0.6471362709999084
3272,1020,303,1030,312,0.4336397349834442
3272,5,574,14,582,0.2769874334335327
3272,937,22,944,30,0.10881615430116653
3273,1212,357,1222,366,0.6453986763954163
3273,1020,303,1030,312,0.4330013692378998
3273,5,574,14,582,0.27974969148635864
3273,937,22,944,30,0.10756447911262512
3274,1212,357,1222,366,0.6435242891311646
3274,1020,303,1030,312,0.43555817008018494
3274,5,574,14,582,0.27493128180503845
3274,937,22,944,30,0.10219326615333557
3275,1212,357,1222,366,0.6365278959274292
3275,1020,303,1030,311,0.4169628918170929
3275,5,574,14,582,0.29898005723953247
3276,1212,357,1222,366,0.6318995952606201
3276,1020,303,1030,311,0.4130973219871521
3276,5,574,14,582,0.29936397075653076
3277,1212,357,1222,366,0.6307060718536377
3277,1020,303,1030,311,0.4087776243686676
3277,5,574,14,582,0.30529266595840454
3278,1212,357,1222,366,0.6341918706893921
3278,1020,303,1030,311,0.41341862082481384
3278,5,574,14,582,0.30880260467529297
3279,1212,357,1222,366,0.6278814673423767
3279,1020,303,1030,311,0.4185813367366791
3279,5,574,14,582,0.2929506301879883
3280,1212,357,1222,366,0.6229896545410156
3280,1020,303,1030,311,0.4129432141780853
3280,5,574,14,582,0.28076615929603577
3281,1212,357,1222,366,0.6258665323257446
3281,1020,303,1030,311,0.41760948300361633
3281,5,574,14,582,0.2847267985343933
3282,1212,357,1222,366,0.6253960728645325
3282,1020,303,1030,311,0.4187011122703552
3282,5,574,14,582,0.28163889050483704
3283,1212,357,1222,366,0.6241340637207031
3283,1020,302,1030,311,0.4119410216808319
3283,5,574,14,582,0.2879236042499542
3284,1212,357,1222,366,0.6246790885925293
3284,1020,302,1030,311,0.41587257385253906
3284,5,574,14,582,0.3072376251220703
3285,1212,357,1222,366,0.6241485476493835
3285,1020,302,1030,311,0.41457751393318176
3285,5,574,14,582,0.304548442363739
3286,1212,357,1222,366,0.621332049369812
3286,1020,303,1030,311,0.4137324094772339
3286,5,574,14,582,0.30552875995635986
3287,1212,357,1222,366,0.6231135129928589
3287,1020,302,1030,311,0.4198172986507416
3287,5,574,14,582,0.3076241612434387
3288,1212,357,1222,366,0.6228482723236084
3288,1020,302,1030,312,0.42302069067955017
3288,5,574,14,582,0.3042564392089844
3289,1212,357,1222,366,0.6224104762077332
3289,1020,302,1030,311,0.4232679307460785
3289,5,574,14,582,0.29614320397377014
3290,1212,357,1222,366,0.6175439357757568
3290,1020,302,1030,312,0.42045676708221436
3290,5,574,14,582,0.30144426226615906
3290,884,113,889,119,0.19651161134243011
3291,1212,357,1222,366,0.616206705570221
3291,1020,302,1030,312,0.41307616233825684
3291,5,574,14,582,0.2949138283729553
3291,883,109,888,115,0.24411751329898834
3292,1212,357,1222,366,0.6162669062614441
3292,1020,303,1030,312,0.42447489500045776
3292,5,574,14,582,0.29528260231018066
3292,882,106,888,113,0.14006195962429047
3293,1212,357,1222,366,0.6163003444671631
3293,1020,302,1030,312,0.4322603940963745
3293,5,574,14,582,0.30287817120552063
3294,1212,357,1222,366,0.6223281621932983
3294,1020,302,1030,312,0.4215494990348816
3294,5,574,14,582,0.3012530207633972
3294,880,102,888,109,0.1765202432870865
3295,1212,357,1222,366,0.6207938194274902
3295,1020,302,1030,312,0.42499080300331116
3295,5,574,14,582,0.29826608300209045
3296,1212,357,1222,366,0.6261886954307556
3296,1020,302,1030,312,0.4230250120162964
3296,5,574,14,582,0.2902689278125763
3297,1212,357,1222,366,0.6248413920402527
3297,1020,302,1030,312,0.4203640818595886
3297,5,574,14,582,0.29268699884414673
3298,1212,357,1222,366,0.6223620772361755
3298,1020,302,1030,311,0.3937743604183197
3298,5,574,14,582,0.2872467041015625
3299,1212,357,1222,366,0.6219679713249207
3299,1020,302,1030,311,0.39817970991134644
3299,5,574,14,582,0.286048948764801
3300,1212,357,1222,366,0.6217739582061768
3300,1020,302,1030,311,0.39796149730682373
3300,5,574,14,582,0.28431832790374756
3301,1212,357,1222,366,0.623155415058136
3301,1020,303,1030,311,0.4163176715373993
3301,5,574,14,582,0.2764223515987396
3301,978,17,987,26,0.10036024451255798
3302,1212,357,1222,366,0.6263250708580017
3302,1020,303,1030,311,0.4225926995277405
3302,5,574,14,582,0.27536189556121826
3303,1212,357,1222,366,0.6281477212905884
3303,1020,303,1030,311,0.420683354139328
3303,5,574,14,582,0.27999821305274963
3303,962,12,972,22,0.1352020800113678
3304,1212,357,1222,366,0.6277923583984375
3304,1020,303,1030,311,0.42116281390190125
3304,5,574,14,582,0.2750260829925537
3305,1212,357,1222,366,0.6248279809951782
3305,1020,303,1030,312,0.42952123284339905
3305,5,574,14,582,0.27730849385261536
3306,1212,357,1222,366,0.6215590834617615
3306,1020,303,1030,311,0.42292049527168274
3306,5,574,14,582,0.2740168869495392
3307,1212,357,1222,366,0.6201407313346863
3307,1020,303,1030,311,0.4193531274795532
3307,5,574,14,582,0.2822721302509308
3308,1212,357,1222,366,0.6213623285293579
3308,1020,303,1030,311,0.4143245816230774
3308,5,574,14,582,0.281487375497818
3309,1212,357,1222,366,0.6209776401519775
3309,1020,303,1030,311,0.4013213813304901
3309,5,574,14,582,0.2826556861400604
3310,1212,357,1222,366,0.6242840886116028
3310,1020,303,1030,311,0.40446069836616516
3310,5,574,14,582,0.29236143827438354
3311,1212,357,1222,366,0.621846616268158
3311,1020,303,1030,311,0.41542676091194153
3311,5,574,14,582,0.2898436486721039
3312,1212,357,1222,366,0.6262469291687012
3312,1020,303,1030,311,0.4142720401287079
3312,5,574,14,582,0.29364949464797974
3313,1212,357,1222,366,0.6254785656929016
3313,1020,303,1030,311,0.41951867938041687
3313,5,574,14,582,0.3021383583545685
3314,1212,357,1222,366,0.6287522912025452
3314,1020,303,1030,312,0.4374757409095764
3314,5,574,14,582,0.3011165261268616
3315,1212,357,1222,366,0.6245498061180115
3315,1020,303,1030,312,0.4294447898864746
3315,5,574,14,582,0.309878945350647
3315,963,150,975,164,0.2012954205274582
3316,1212,357,1222,366,0.6236329674720764
3316,1020,303,1030,311,0.42490142583847046
3316,971,164,983,178,0.419467031955719
3316,5,574,14,582,0.281784325838089
3317,1212,357,1222,366,0.6250609159469604
3317,981,180,993,196,0.434370756149292
3317,1020,302,1030,311,0.4264815151691437
3317,5,574,14,582,0.28321707248687744
3318,1212,357,1222,366,0.6233224868774414
3318,990,199,1003,217,0.4586653709411621
3318,1020,302,1030,312,0.4441457688808441
3318,5,574,14,582,0.2751884162425995
3319,1212,357,1222,366,0.6207639575004578
3319,1020,303,1030,312,0.45163413882255554
3319,5,574,14,582,0.2694040834903717
3320,1212,357,1222,366,0.6113760471343994
3320,1020,302,1030,311,0.3985901176929474
3320,5,574,14,582,0.2727026641368866
3321,1212,357,1222,366,0.6219672560691833
3321,1020,302,1030,311,0.35636812448501587
3321,5,574,14,582,0.2757377028465271
3321,937,22,944,30,0.10711972415447235
3322,1212,357,1222,366,0.6053548455238342
3322,1020,303,1030,311,0.36057862639427185
3322,5,574,14,582,0.27053695917129517
3322,937,22,944,30,0.10187150537967682
3323,1212,357,1222,366,0.599561333656311
3323,1020,302,1030,311,0.4214629828929901
3323,5,574,14,582,0.26693081855773926
3324,1212,357,1222,366,0.6040501594543457
3324,1020,303,1030,311,0.4069162905216217
3324,5,574,14,582,0.262268602848053
3324,937,22,944,31,0.11959021538496017
3325,1212,357,1222,366,0.5874989628791809
3325,1020,303,1030,311,0.39128872752189636
3325,5,574,14,582,0.24058334529399872
3325,936,22,944,30,0.17319081723690033
3326,1212,357,1222,366,0.6141896843910217
3326,1020,302,1030,311,0.40431150794029236
3326,5,574,14,582,0.22913143038749695
3326,937,22,944,30,0.17462797462940216
3327,1212,357,1222,366,0.6208842992782593
3327,1020,303,1030,311,0.39380621910095215
3327,5,574,14,582,0.22854870557785034
3327,936,22,944,31,0.1835959106683731
3328,1212,357,1222,366,0.6268972158432007
3328,1020,303,1030,311,0.395880788564682
3328,5,574,14,582,0.22922512888908386
3328,937,22,944,30,0.16485053300857544
3329,1212,357,1222,366,0.6366999745368958
3329,1020,302,1030,311,0.3844810128211975
3329,5,574,14,582,0.24269528687000275
3329,937,22,944,30,0.1643485575914383
3330,1212,357,1222,366,0.6333595514297485
3330,1138,693,1161,709,0.4867621660232544
3330,1020,302,1030,311,0.39155006408691406
3330,5,574,14,582,0.2509985566139221
3330,936,22,944,31,0.15528301894664764
3331,1212,357,1222,366,0.6364414095878601
3331,1147,697,1172,715,0.5308278203010559
3331,1020,303,1030,311,0.38563787937164307
3331,1331,962,1383,991,0.3464915156364441
3331,5,574,14,582,0.24509179592132568
3331,1139,696,1168,716,0.1396312415599823
3331,936,22,944,30,0.13321609795093536
3331,1150,696,1179,716,0.10063400864601135
3332,1212,357,1222,366,0.6341597437858582
3332,1155,703,1181,722,0.5160673260688782
3332,1020,302,1030,311,0.39149466156959534
3332,5,574,14,582,0.2396983504295349
3332,936,22,944,31,0.13606421649456024
3332,1156,700,1184,720,0.11476458609104156
3333,1212,357,1222,366,0.6354378461837769
3333,1165,712,1189,730,0.40883582830429077
3333,1020,302,1030,311,0.38645076751708984
3333,5,574,14,582,0.23856517672538757
3333,936,22,944,31,0.13605748116970062
3334,1212,357,1222,366,0.6351959109306335
3334,1175,723,1201,743,0.5715994238853455
3334,1020,302,1030,311,0.3991791605949402
3334,5,574,14,582,0.23246002197265625
3334,936,22,944,31,0.13181740045547485
3335,1184,735,1210,757,0.674486517906189
3335,1212,357,1222,366,0.6344488859176636
3335,1020,302,1030,311,0.3817802369594574
3335,5,574,14,582,0.2422495037317276
3335,936,22,944,30,0.1301400363445282
3336,1194,749,1220,772,0.6782528162002563
3336,1212,357,1222,366,0.6344455480575562
3336,1020,302,1030,311,0.38634610176086426
3336,5,574,14,582,0.2550897002220154
3336,936,22,944,30,0.1177888885140419
3337,1205,767,1228,786,0.6967792510986328
3337,1212,357,1222,366,0.6336495876312256
3337,1020,302,1030,311,0.3938380777835846
3337,5,574,14,582,0.24729189276695251
3337,936,22,944,30,0.1250329315662384
3338,1212,357,1222,366,0.6350122094154358
3338,1020,302,1030,311,0.40206581354141235
3338,1219,797,1239,808,0.2522040605545044
3338,5,574,14,582,0.24903805553913116
3338,936,22,944,30,0.11855370551347733
3339,1228,814,1248,831,0.7083516716957092
3339,1212,357,1222,366,0.6356660723686218
3339,1020,302,1030,311,0.3836551606655121
3339,5,574,14,582,0.2564319968223572
3339,936,22,944,30,0.1170966625213623
3340,1212,357,1222,366,0.6374395489692688
3340,1020,302,1030,311,0.40536391735076904
3340,1238,839,1256,855,0.2830999493598938
3340,5,574,14,582,0.2591974139213562
3340,1241,843,1257,857,0.16004250943660736
3340,1236,837,1254,852,0.14200834929943085
3340,936,22,944,30,0.12338985502719879
3341,1212,357,1222,366,0.6390429139137268
3341,1020,302,1030,311,0.4131161570549011
3341,5,574,14,582,0.2507143020629883
3341,936,22,944,30,0.12386593222618103
3342,1212,357,1222,366,0.6370638608932495
3342,1020,302,1030,311,0.40960150957107544
3342,5,574,14,582,0.2494284212589264
3342,936,22,944,30,0.1349526196718216
3343,1212,357,1222,366,0.6326982378959656
3343,1020,302,1030,311,0.38336431980133057
3343,5,574,14,582,0.24911251664161682
3343,936,22,944,30,0.14077477157115936
3344,1212,357,1222,366,0.6263717412948608
3344,1020,302,1030,311,0.3769409954547882
3344,5,574,14,582,0.252204954624176
3344,936,22,944,30,0.13986702263355255
3345,1212,357,1222,366,0.6192457675933838
3345,1020,302,1030,311,0.3788413107395172
3345,5,574,14,582,0.24923765659332275
3345,936,22,944,30,0.13636919856071472
3346,1212,357,1222,366,0.6116887331008911
3346,1020,303,1030,311,0.35180917382240295
3346,5,574,14,582,0.24633826315402985
3346,937,22,944,30,0.12453138083219528
3347,1211,357,1222,366,0.5562797784805298
3347,1020,303,1030,311,0.3513701856136322
3347,5,574,14,582,0.24486003816127777
3347,937,22,944,30,0.11624222248792648
3348,1212,357,1222,366,0.5793307423591614
3348,1020,302,1030,311,0.3235887885093689
3348,5,574,14,582,0.2482355535030365
3348,937,22,944,30,0.11945859342813492
3349,1212,357,1222,366,0.5989583134651184
3349,1020,302,1030,311,0.3585756719112396
3349,5,574,14,582,0.2468874603509903
3349,937,22,944,30,0.10900977998971939
3350,1212,357,1222,366,0.6259346008300781
3350,1020,302,1030,311,0.36306050419807434
3350,5,574,14,582,0.24542883038520813
3350,937,22,944,30,0.1128806620836258
3351,1212,357,1222,366,0.6328963041305542
3351,1020,302,1030,311,0.3870745301246643
3351,5,574,14,582,0.24142591655254364
3351,937,22,944,30,0.11786874383687973
3352,1212,357,1222,366,0.6313486099243164
3352,1020,303,1030,311,0.40068089962005615
3352,5,574,14,582,0.24143464863300323
3352,937,22,944,30,0.12515076994895935
3353,1212,357,1222,366,0.629522442817688
3353,1020,302,1030,311,0.3920040428638458
3353,5,574,14,582,0.24755728244781494
3354,1212,357,1222,366,0.6289330124855042
3354,1020,303,1030,311,0.3874993622303009
3354,5,574,14,582,0.24955198168754578
3354,937,22,944,30,0.10803345590829849
3355,1212,357,1222,366,0.6289250254631042
3355,1020,303,1030,311,0.38295361399650574
3355,5,574,14,582,0.25008922815322876
3355,937,22,944,30,0.10262483358383179
3356,1212,357,1222,366,0.6303503513336182
3356,1020,303,1030,311,0.3896028697490692
3356,5,574,14,582,0.2538147568702698
3356,937,22,944,30,0.1036011129617691
3357,1212,357,1222,366,0.6281927227973938
3357,1020,302,1030,311,0.38865065574645996
3357,5,574,14,582,0.2527347207069397
3357,937,23,944,30,0.10859577357769012
3358,1212,357,1222,366,0.627653956413269
3358,1020,302,1030,311,0.3734131455421448
3358,5,574,14,582,0.24884982407093048
3358,937,22,944,30,0.11880907416343689
3359,1212,357,1222,366,0.6276969909667969
3359,1020,302,1030,311,0.3581398129463196
3359,5,574,14,582,0.24783523380756378
3359,937,23,944,30,0.12113485485315323
3360,1212,357,1222,366,0.6267697811126709
3360,1020,302,1030,311,0.35890933871269226
3360,5,574,14,582,0.24711869657039642
3360,937,23,944,30,0.12288863211870193
3361,1212,357,1222,366,0.628095805644989
3361,1020,302,1030,311,0.36498188972473145
3361,5,574,14,582,0.24631746113300323
3361,937,23,944,30,0.11756490916013718
3362,1212,357,1222,366,0.6285042762756348
3362,1020,302,1030,311,0.36341631412506104
3362,5,574,14,582,0.24858765304088593
3362,937,23,944,30,0.10445345938205719
3363,1212,357,1222,366,0.627079427242279
3363,1020,303,1030,311,0.3613331913948059
3363,5,574,14,582,0.24146731197834015
3364,1212,357,1222,366,0.625690758228302
3364,1020,303,1030,311,0.36191803216934204
3364,5,574,14,582,0.24971790611743927
3365,1212,357,1222,366,0.6240594983100891
3365,1020,303,1030,311,0.3558894395828247
3365,5,574,14,582,0.2521839141845703
3366,1212,357,1222,366,0.6275810599327087
3366,1020,303,1030,311,0.351873517036438
3366,5,574,14,582,0.2552473843097687
3367,1212,357,1222,366,0.6256328821182251
3367,1020,303,1030,311,0.3567522466182709
3367,5,574,14,582,0.25663453340530396
3368,1212,357,1222,366,0.626568615436554
3368,1020,303,1030,311,0.3639999330043793
3368,5,574,14,582,0.24149926006793976
3369,1212,357,1222,366,0.626379132270813
3369,1020,303,1030,311,0.35908588767051697
3369,5,574,14,582,0.2479480504989624
3370,1212,357,1222,366,0.6258289813995361
3370,1020,302,1030,311,0.35013696551322937
3370,5,574,14,582,0.2335016429424286
3371,1212,357,1222,366,0.6241011619567871
3371,1020,302,1030,311,0.3503512740135193
3371,5,574,14,582,0.23404128849506378
3372,1212,357,1222,366,0.6225841641426086
3372,1020,302,1030,311,0.3434232175350189
3372,5,574,14,582,0.23201900720596313
3373,1212,357,1222,366,0.6233847737312317
3373,1020,302,1030,311,0.33498311042785645
3373,5,574,14,582,0.2312888503074646
3374,1212,357,1222,366,0.6235866546630859
3374,1020,303,1030,311,0.3417806923389435
3374,5,574,14,582,0.23120588064193726
3375,1212,357,1222,366,0.6449281573295593
3375,1020,303,1030,311,0.32987073063850403
3375,5,574,14,582,0.21628589928150177
3376,1212,357,1222,366,0.6367974281311035
3376,1020,303,1030,311,0.3304085433483124
3376,5,574,14,582,0.2289322316646576
3376,937,22,944,30,0.10147808492183685
3377,1212,357,1222,366,0.6353139281272888
3377,1020,303,1030,311,0.3240802586078644
3377,5,574,14,582,0.22175174951553345
3378,1212,357,1222,366,0.6359089612960815
3378,1020,303,1030,311,0.3306158781051636
3378,5,574,14,582,0.22674959897994995
3379,1212,357,1222,366,0.6253634691238403
3379,1020,303,1030,311,0.3374632000923157
3379,5,574,14,582,0.23317953944206238
3380,1212,357,1222,366,0.6198556423187256
3380,1020,303,1030,311,0.3429897129535675
3380,5,574,14,582,0.23839345574378967
3380,937,22,944,30,0.10497169196605682
3381,1212,357,1222,366,0.6151639223098755
3381,1020,303,1030,311,0.33983778953552246
3381,5,574,14,582,0.2408209890127182
3381,937,22,944,30,0.10777769982814789
3382,1212,357,1222,366,0.6178106069564819
3382,1020,303,1030,311,0.3420569896697998
3382,5,574,14,582,0.24366606771945953
3382,937,22,944,30,0.12243901193141937
3383,1212,357,1222,366,0.6187196969985962
3383,1020,303,1030,311,0.34255102276802063
3383,5,574,14,582,0.23305505514144897
3383,937,22,944,30,0.12528441846370697
3384,1212,357,1222,366,0.6218286752700806
3384,1020,303,1030,311,0.33423060178756714
3384,5,574,14,582,0.23616304993629456
3384,937,22,944,30,0.13327018916606903
3385,1212,357,1222,366,0.6244314908981323
3385,1020,303,1030,311,0.34364572167396545
3385,5,574,14,582,0.2438226193189621
3385,937,22,944,30,0.13351508975028992
3386,1212,357,1222,366,0.6250545978546143
3386,1020,303,1030,311,0.3541748523712158
3386,5,574,14,582,0.24055646359920502
3386,937,22,944,30,0.10335192829370499
3387,1212,357,1222,366,0.6243268847465515
3387,1020,303,1030,311,0.35765984654426575
3387,5,574,14,582,0.24775472283363342
3387,887,8,895,17,0.23534385859966278
3388,1212,357,1222,366,0.6219616532325745
3388,1020,303,1030,311,0.3471081852912903
3388,5,574,14,582,0.224347785115242
3389,1212,357,1222,366,0.6265844106674194
3389,1020,303,1030,311,0.3367382884025574
3389,5,574,14,582,0.2173929363489151
3389,936,22,944,30,0.10192783921957016
3390,1212,357,1222,366,0.6285240650177002
3390,1020,303,1030,311,0.35450279712677
3390,5,574,14,582,0.21616694331169128
3390,883,43,891,53,0.13742446899414062
3390,937,22,944,30,0.10086929053068161
3391,1212,357,1222,366,0.631646454334259
3391,1020,303,1030,311,0.3636433482170105
3391,5,574,14,582,0.20938773453235626
3391,882,54,889,64,0.15299245715141296
3392,1212,357,1222,366,0.6347184777259827
3392,881,68,888,77,0.5069599747657776
3392,1020,303,1030,311,0.37073686718940735
3392,5,574,14,582,0.21247273683547974
3393,1212,357,1222,366,0.6399537920951843
3393,1020,303,1030,311,0.37727028131484985
3393,5,574,14,582,0.20156225562095642
3393,879,79,887,87,0.14020732045173645
3394,1212,357,1222,366,0.6488791108131409
3394,1020,303,1030,311,0.38414373993873596
3394,5,574,14,582,0.1724872887134552
3394,937,22,944,30,0.10108502954244614
3395,1212,357,1222,366,0.6527873873710632
3395,1020,303,1030,311,0.3625819683074951
3395,5,574,14,582,0.12847156822681427
3395,937,22,944,30,0.10344485193490982
3396,1212,357,1222,366,0.65382981300354
3396,1020,303,1030,311,0.35842981934547424
3396,5,574,14,582,0.16533072292804718
3396,937,22,944,30,0.1116185337305069
3397,1212,357,1222,366,0.6584256887435913
3397,1020,303,1030,311,0.34919553995132446
3397,5,574,14,582,0.17730414867401123
3397,937,22,944,30,0.11416028439998627
3398,1212,357,1222,366,0.6523919105529785
3398,1020,303,1030,311,0.34116286039352417
3398,5,574,14,582,0.18634898960590363
3398,937,22,944,30,0.1066388413310051
3399,1212,357,1222,366,0.6524521112442017
3399,1020,303,1030,311,0.33593982458114624
3399,874,82,881,90,0.20907680690288544
3399,5,574,14,582,0.20849193632602692
3400,1212,357,1222,366,0.6570211052894592
3400,1020,303,1030,311,0.34468939900398254
3400,5,574,14,582,0.23678283393383026
3400,873,73,880,82,0.1359965056180954
3400,937,22,944,30,0.10724543780088425
3401,1212,357,1222,366,0.6627869009971619
3401,872,65,880,73,0.42777204513549805
3401,1020,303,1030,311,0.3567534387111664
3401,5,574,14,582,0.20823240280151367
3401,937,22,944,30,0.12454423308372498
3402,1212,357,1222,366,0.6696714758872986
3402,871,56,878,65,0.3790682256221771
3402,1020,303,1030,311,0.3468177914619446
3402,5,574,14,582,0.2007121741771698
3402,937,22,944,30,0.11587035655975342
3403,1212,357,1222,366,0.6666494011878967
3403,1020,303,1030,311,0.34630087018013
3403,871,50,876,56,0.3391374349594116
3403,5,574,14,582,0.22167959809303284
3404,1212,357,1222,366,0.6576165556907654
3404,1020,303,1030,311,0.34033432602882385
3404,5,574,14,582,0.2331002652645111
3405,1212,357,1222,366,0.6470832824707031
3405,1020,303,1030,311,0.3368147909641266
3405,5,574,14,582,0.22959432005882263
3406,1212,357,1222,366,0.6616579294204712
3406,1020,303,1030,311,0.3473955988883972
3406,5,574,14,582,0.21986843645572662
3407,1212,357,1222,366,0.6754730343818665
3407,1020,303,1030,311,0.3448406159877777
3407,867,27,873,34,0.2693178951740265
3407,5,574,14,582,0.22795051336288452
3408,1212,357,1222,366,0.6739987134933472
3408,1020,303,1030,311,0.3449464440345764
3408,5,574,14,582,0.2262028604745865
3409,1212,357,1222,366,0.6757627129554749
3409,1020,303,1030,311,0.33571091294288635
3409,5,574,14,582,0.23791778087615967
3409,865,20,872,27,0.19259630143642426
3410,1212,357,1222,366,0.6889803409576416
3410,1020,303,1030,311,0.33599865436553955
3410,5,574,14,582,0.24170903861522675
3410,865,17,872,24,0.23650996387004852
3411,1212,357,1222,366,0.6847309470176697
3411,1020,303,1030,311,0.33676886558532715
3411,864,15,871,21,0.25534528493881226
3411,5,574,14,582,0.248098224401474
3412,1212,357,1222,366,0.6768903136253357
3412,1020,303,1030,311,0.3457549810409546
3412,863,14,870,21,0.3351585268974304
3412,5,574,14,582,0.24212610721588135
3413,1212,357,1222,366,0.6842653155326843
3413,1020,303,1030,311,0.36201074719429016
3413,863,13,870,20,0.3145754635334015
3413,5,574,14,582,0.24159424006938934
3414,1212,357,1222,366,0.6680122017860413
3414,1020,303,1030,312,0.3771532475948334
3414,5,574,14,582,0.23947674036026
3414,862,12,870,20,0.14283832907676697
3415,1212,357,1222,366,0.635880708694458
3415,1020,303,1030,311,0.3737233579158783
3415,5,574,14,582,0.25042930245399475
3416,1212,357,1222,366,0.6429083943367004
3416,1020,302,1030,311,0.3662368357181549
3416,5,574,14,582,0.2519291639328003
3417,1212,357,1222,366,0.6333739161491394
3417,1020,302,1030,311,0.3664817810058594
3417,5,574,14,582,0.24820464849472046
3417,936,22,944,30,0.10350886732339859
3418,1212,357,1222,366,0.45603474974632263
3418,1020,302,1030,311,0.3637911081314087
3418,5,574,14,582,0.2458897978067398
3418,936,22,944,30,0.1026110053062439
3419,1020,302,1030,311,0.35761067271232605
3419,5,574,14,582,0.22939053177833557
3419,936,22,944,30,0.11057108640670776
3420,1020,302,1030,311,0.33768895268440247
3420,5,574,14,582,0.23103970289230347
3420,936,22,944,30,0.10592592507600784
3421,1020,302,1030,311,0.3447212874889374
3421,5,574,14,582,0.22515879571437836
3421,936,22,944,31,0.12294173985719681
3422,1020,302,1030,311,0.3278099298477173
3422,5,574,14,582,0.22982341051101685
3422,936,22,944,30,0.10663589090108871
3423,1020,302,1030,311,0.30949828028678894
3423,5,574,14,582,0.22639206051826477
3423,1212,358,1221,366,0.16017884016036987
3423,936,22,944,30,0.11811750382184982
3424,1212,358,1221,366,0.35385122895240784
3424,1020,302,1030,311,0.3115805685520172
3424,5,574,14,582,0.2286137193441391
3424,1018,302,1030,311,0.1564340740442276
3424,936,22,944,30,0.10342168062925339
3425,1212,358,1221,366,0.5590953826904297
3425,1021,302,1030,311,0.30179524421691895
3425,5,574,14,582,0.2356296330690384
3425,1018,301,1029,311,0.14779771864414215
3426,1212,357,1221,366,0.6095781922340393
3426,1020,302,1030,311,0.32274192571640015
3426,5,574,14,582,0.2334076166152954
3426,1018,301,1030,311,0.1576688438653946
3427,1212,357,1221,366,0.6121466755867004
3427,1020,302,1030,311,0.3464341163635254
3427,5,574,14,582,0.2272278517484665
3428,1212,357,1221,366,0.6103951930999756
3428,1020,302,1030,311,0.3294963240623474
3428,5,574,14,582,0.2264975607395172
3428,1018,301,1030,311,0.17147944867610931
3429,1212,357,1221,366,0.6019338369369507
3429,1020,302,1030,311,0.3286985158920288
3429,5,574,14,582,0.22108617424964905
3429,1018,301,1029,311,0.16593098640441895
3430,1212,357,1221,366,0.6105732321739197
3430,1021,302,1030,311,0.3250734806060791
3430,5,574,14,582,0.21138407289981842
3430,1018,301,1029,311,0.1585780829191208
3431,1212,357,1221,366,0.5760107636451721
3431,1021,302,1030,311,0.3261343538761139
3431,5,574,14,582,0.20984427630901337
3431,1018,302,1029,311,0.15080544352531433
3432,1212,357,1221,366,0.5827586650848389
3432,1021,302,1030,311,0.33972588181495667
3432,5,574,14,582,0.22006748616695404
3432,1018,302,1029,311,0.13566729426383972
3433,1212,358,1221,366,0.5706341862678528
3433,1021,302,1030,311,0.36159005761146545
3433,5,574,14,582,0.23686066269874573
3433,936,22,944,30,0.1146669089794159
3434,1212,358,1221,366,0.5831690430641174
3434,1020,302,1030,311,0.3824906349182129
3434,5,574,14,582,0.2317962944507599
3434,936,22,944,30,0.11658892035484314
3435,1212,358,1221,366,0.577409029006958
3435,1021,303,1030,311,0.36904236674308777
3435,5,574,14,582,0.23508617281913757
3435,936,22,944,30,0.14478889107704163
3436,1212,358,1221,366,0.570426881313324
3436,1020,302,1030,311,0.3830149173736572
3436,5,574,14,582,0.23722009360790253
3436,937,22,944,30,0.1435306817293167
3437,1212,357,1221,366,0.5734164714813232
3437,1020,303,1030,311,0.3923356831073761
3437,5,574,14,582,0.23688115179538727
3437,937,22,944,30,0.12175630033016205
3438,1212,357,1221,366,0.5898668169975281
3438,1020,303,1030,311,0.41065046191215515
3438,5,574,14,582,0.2422633320093155
3439,1212,358,1221,366,0.58111971616745
3439,1020,303,1030,311,0.4006592631340027
3439,5,574,14,582,0.2389765977859497
3439,937,22,944,30,0.10761205106973648
3440,1212,358,1221,366,0.561808168888092
3440,1021,303,1030,311,0.3448537588119507
3440,5,574,14,582,0.24523194134235382
3441,1212,358,1221,366,0.5675832033157349
3441,1021,303,1030,311,0.35330966114997864
3441,5,574,14,582,0.2359100580215454
3442,1212,358,1221,366,0.5436363816261292
3442,1021,302,1030,311,0.32616662979125977
3442,5,574,14,582,0.23230886459350586
3442,1018,302,1029,311,0.12243209034204483
3443,1212,358,1221,365,0.5339806079864502
3443,1021,303,1030,311,0.3363218903541565
3443,5,574,14,582,0.23903493583202362
3443,936,22,944,30,0.11025261133909225
3444,1212,358,1221,365,0.5337573885917664
3444,1021,302,1030,311,0.3613448441028595
3444,5,574,14,582,0.23908379673957825
3444,937,22,944,30,0.11397621035575867
3445,1212,358,1221,365,0.5328968167304993
3445,1021,303,1030,311,0.36019107699394226
3445,5,574,14,582,0.24451510608196259
3445,937,22,944,30,0.1203218325972557
